cleaned_content,sentiment_label
aslinya saya puas tapi kadang² waktu penjemputan nya lama banget banyak yang jauh² terus kalo penumpang lupabarangnya ketinggalan driver di hubungi nggk bisa sama sekali malah susah di hubungi tolong lah lebih tertata lagi dan tolong lebih di pilih² lagi kalau mau nerima drivernya kalo bisa di bina dari gojek dll nya jangan bikin kecewa semua orang,negatif
gojek sangat membantu apalagi gofood nya yang mempermudah kita dalam membeli makanan namun alangkah baiknya kita diberi akses untuk berkomunikasi dengan pihak resto agar tdk ada misscom pengalaman saya yang memesan makanan dari gofood sudah menunggu selama jam mnt dengan informasi makanan masih disiapkan jujur untuk waktu yang sangat lama membuat saya ingin cancel saja namun tdk bisa disitu juga saya tdk bisa meminta kejelasan dri pihak resto lalu tiba tiba pesanan saya dibatalkan,positif
ngk jelas bgt aplikasi nya terlalu banyak menggunakan voucher diskon drivernya ngk ada yg mau antar kdg udah nunggu lama katanya pesanan lagi dimasak udah sejam   jam nunggu tiba² drivernya ngk ada ngk jelas bgt sumpah,negatif
dear gojek driver kalian makin lama makin aneh seneng banget silent treatmen nunggu konsumen yang batalin ada juga yang gak mau ambil karena katanya cuma dapet  dari perusahaan tapi gak matiin aplikasi akhirnya pesanan nyangkut di dia sampai  kali dan harus saya yang batalin berkalikali mau belanja goshop juga gitu digantung gak ada kabar sampai harus saya yang batalin terus malah jadi gak bisa pesan karena dianggap terlalu sering batalin dahlah uninstall,negatif
gojek perlu perbaiki sistem pembatalan selalu setiap membeli makanan driver tidak dapat tapi pembelian tidak dapat dibatalkan sampai  jam jangan keterlaluan lah kalau orang udah kelaperan nunggu mau dibatalin gak bisa gimana mau beli yang lain nanti ke double beli gimana,negatif
aplikasi harian yang sering digunakan sangat bagus terutama dalam transportasi dan pengiriman untuk hal lainnya harus lebih responsif dalam menanggapi setiap kendala terimakasih,positif
tiap pesen go ride selalu lama dapetnya mau ujan ato engga selalu lama nunggu sampe setengah jam lebih juga ngga dapet dapet ngga rekomen buat yang lagi dikejar waktu perbaiki tuh yang suka matiin aplikasi,negatif
ini gofood ga bisa di cancel udah nunggu sejam driver ga dapet dari restonya di delayed tapi tetep ga cancel kan mau nyari makan yg lain jadi susah mana pembeli ga bisa cancel sendiri please kalo dari restonya delayed lama bisa ga otomatis cancel aja,negatif
lama dapet driver khususny pesen makanan ya ampunnnn bisa nunggu satu jam kadang lebih ini gimana sekelas ptgojek driver susah dapet kadang udh dapet driver eh nungguin lama tauny driverny d ganti ini salah sistem atau driver sekarang udh pada males mohon benahi sya sebagai pengguna aplikasi merasa kecewa karena harus nungguin lama,negatif
hapus lah itu sistem multi instant kami pesan barang kirim instant tpi kok driver nya malah disuruh bawa  barang dari  pesanan berbeda namanya intant itu y cukup  barang klo lebih dari  barang udh ada yg namanya sameday kasihan driver nya intant tpi disuruh bawa  barang ongkos yg diterima driver tidal sesuai yg dibayar pemesan,negatif
apaan sih gajelas bgt masa kalo pesen gojek distasiun bukan otomatis cari driver malah keluar kode booking dan disuruh nyamperin drivernya driver lagi bergerombol tiba nyamperin ya di catcalling kenapa ga otomatis cari driver aja gak usah pake kode booking,negatif
saya order gofood lalu saya ingin membatalkan pesanan karena sangat melebihi estimasi sudah  jam pesanan masih diproses sepertinya indikasi resto tutup tapi lupa menonaktifkan sistem saya ingin request pembatalan pesanan di menu chat resto tidak bisa menghubungi duluan saya ingin cancel via chat cs gojek tapi cuma dijawab robot tidak ada menu untuk terhubung dengan cs sangat tidak membantu,negatif
noted sudah ditanggap cepat sama pihak gojek terimakasih bintang sudah saya perbaiki setelah upgrade ke jago saldo hilang entah kemana padahal belum dipake buat transaksi apapun dan gak ada pemberitahuan ni uang dipindah kemana komplain di email sama cs nya juga gak ada tanggapan gimana maksudnya coba,positif
tolong hapus alasan pembatalan order karena permintaan driver atau driver minta cancel karena alasan tersebut sering sekali dipakai oleh oknum tidak bertanggung jawab untuk merusak performa driver jika memang driver yang menginginkan batal biarkan driver membatalkan sendiri pada aplikasinya performa akun saya semenjak turun karena hal tersebut menjadikan sulit mendapatkan order padahal saya selalu on dan mengambil semua orderan tanpa pernah libur,negatif
tolong la ini memang baru pertama kali saya kena double booking x udah di cancel buat cari driver lain karena ga dapet malah jadi double booking pas udah dapet driver kasian gw ke drivernya gw juga mana tau kalo hasil cancelan yg pertama masih tetep nyari driver waktu gw lagi nyari driver ulang alhasil jadi ada  mobil yg nungguin pls la ini jangan sampe kekadian ke  apalagi x nya cukup sekali aja,netral
buruk sistemnya kalo order suka dapet jarak ojol yang jauh jadi makan waktu dan suka di cancel karna jarak kelamaan nyari driver ujung ujungnya di cancel karna jarak kejauhan gosend pun sering dapet yang ojol jarak jauh dan sialnya belakangan ini dapet ojol pada males kalo cuaca lagi gerimis pada milih cancel payah,negatif
kenapa saya turunin bintangnya karena beberapa kali naik gocar akhirakhir ini hampir tiap drivernya menumpahkan keluhan menjadi mitra gojek krn pendapatan mereka menjadi lebih kecil dari sebelumnya sehingga menurunkan pelayanan kepada saya khususnya apalagi terlalu lama mendapatkan driver krn mereka memilihmilih utk mengantarkan pelanggannya dengan berbagai alasan menyarankan saya utk mencari driver lain saya masih berikan bintang  krn masih bisa diandalkan utk transaksi naik kereta,netral
mesen gocar dapet driver susah bener ada yang digantung orderannya ada yang cancel berkalikali ada yang minta offline intinya banyak cacicu order gofood pun sama dapet driver susah sekalinya dapet digantung dan ke cancel udah nunggu sejam lebih tiba tiba kecancel sistem jek jek,negatif
fasilitas gopay later masih tidak bisa dipakai sudah  bulan padahal tidak ada tagihan track record pemakaian terakhir tidak pernah telat gopay pinjam selalu notifikasi apply cuma  menit langsung cair semuanya zonk why mendingan tuh sistemnya jangan ngasih notifikasi kalau ujungnya cuma mimpi sorry ya rating nya diturunin jadi  kalau bisa sih  cuma gak ada pilihannya,negatif
ini sudah beberapa kali saat memesan makanan pengiriman sangat lama  jam lebih status pesanan hanya makanan disiapkan dan tidak ada perubahan status dan bahkan tidak dapat driver tapi saat mau batal prosesnya sangat lama csnya juga dengan bot sehingga respon sangat template kaku dan tidak solutif tolong dibuat standar yang jelas service level sebuah resto dan driver harus berapa lama dan ada reward  punishment jika memenuhi  tidak,negatif
tolong di perhatikan bagi setiap driver mobil nya di utamakan di malam hari jika mau pulang tolong aplikasinya dimatikan saja tidak usah di hidupkan biar para calon penumpang atau costumer tidak menunggu lama atau berharap karena jarak drivernya dekat ini driver dengan mudahnya beralasan  mau pulang lah arah ke kota lah  yang ujung ujung nya minta cancel alasan alasan tidak baik itu sekali lagi tolong di perhatikan buat driver mobilnya paling utama terima kasih,negatif
padahal udah lama pake iniiii syg banget beralih ke sebelah karena saya sebagai pengguna lama makin lama malah makin mahal² tarifnya mungkin bisa kasih pengguna lama voucher sekali² teman saya yg baru pakai dapet voucher besar²an mungkin marketingnya emg gitu yaa sedih aja sii,netral
saya pengguna gojek atau gofoodtapi ketika saya gunakan sebagian dri promo atau apalah itu jarang yg mau responentah hargnya gak sesuai dngan mereka atau mereka pilih pilih orderjika saya kasi bintang satu p gaknterima da mainya kroyokanterus dari unit yg di pakai bnyak yg gak sesuai di apkkejadian yg mejengkelkan pas saya pesen gocar dr jm set  smpek set  bru smpekistri saya lagi hamil harus nungguin begitu lamadi chat suruh cepat jawabnya pesan ambulans aja kalau mau cepetparah,positif
sangat mengecewakan  sudah pesan selama  jam gaada konfirmasi  chat dng cs bilangnya ini masih antrian normal sudah kita tunggu tiba dapet notif tidak ada driver pesanan di batalkan klo gaada driver infokan d awaljng nungu  jam,negatif
susah dapat driver buat gofood pesanan malah tercancel sendiri karena ga ada driver cs nya juga kurang kooperatif tolong perbaiki lagi kualitas nya kembaliin aja kualitas yang lama makin kesini kualitas nya makin turun jadi serba susah kalau pakai gojek,negatif
untuk saat ini masalah transportasi saya lebih memilih menggunakan bluebird untuk yang mobil karena menurut saya kita ini cuman numpang bukan jadi konsumen dan supir berani seenaknya sendiriuntuk makanan dulu enak banyak promo sekarang di kuasai bank mega jadi gak ada promo ini juga akhirnya beralih ke shopeefoodpaling yang masih saya andalkan hanya gojek dan gosend nya saja lainnya kalah bersaing,netral
isi pulsa tidak masuk sama sekali biasanya kalau tidak masuk saldo langsung kembali tapi ini sama sekali tidak kembali menulis keluhan alasannya providernya indosat sama telkomsel isi duanya gak masuk yang bermasalah itu aplikasi nya apa providernya saya beli di grab pulsanya masuk sudah jelas kan aplikasi gojeknya yang bermasalah,negatif
apk ny membantu hari ini sya order driver ny ramah  cepat sampai setelah saya smpai tujuan kenapa masuk chat dari driver lain padahal saya cuma pesan x mohon di perbaiki ya biar ga salah paham antara driver  pelanggan,positif
saya pesan goride comfort harga  dengan pembayaran melalui debit tapi setelah saya batalkan karena tidak ada yang ambil orderan saya saldo  yang ada dalam kartu tersebut tidak kembali,negatif
sebagai user experience saya sedikit kecewa dengan pelayanan nya kenapa harus dapet driver yang jaraknya jauh hingga km padahal di depan banyak driver yang lebih dekat,negatif
cukup mudah dan ada di swtiap titik sangat mambantu bagi kemudahan beraktifitas dalamkeseharian dalam mencari ridho allah,positif
kenapa ya aplikasi gojek lagi error terus gabisa go food simpan alamat gosend gabisa bahkan isi gopay aja ga masuk tolong bantuannya min,netral
pesan pakai gocar hemat ga pernah dapet dan driver semua sombong diantara langsung di cancel atau ga di diemin sampe kita nunggu menit kalo pesen yang biasa atau yg mahal baru ada yg ambil coba tolong pihak gojek buat driver kaya gini di kasih suspend atau yang lainnya biar jera ga pilih customer,negatif
pesan gofood bt buka puasa malah dibatalin sm aplikasinya x gegara gak dapet driver padahal pesenku udah dari jam  sore tadi nunggu  jam lebih  transaksi dibatalin berulang kali parah sih ini kecewa banget,negatif
udah nunggu makanan lama banget taunya ngga dapet driver mau dibatalin juga nggabisa chat cs juga nggak langsung ditangani sampe ke pengaduan  kali baru bisa dibatalin wasting time banget tau nggak sih harus diperbaiki sih sistemnya,negatif
gak jelas banget oknum drivernya minta cancel dari cust nya karena dia bilang gak bisa dari dia tolong dong kalo lagi belum bisa ambil pesenan yaa di nonaktifin dulu apps nya jangan jadi rese gitu kan jadi cust yg kena dampaknya mana gak bisa dilaporin langsung di apps jadi harus lewat email ,negatif
sebenernya bagus ya udah setia sama aplikasi ini tapi kenapa pas mau login harus pakai scan wajahudah berkali² tetap tidak bisa padahal dulu tinggal nomor sama email dan kalo mau bisakatanya harus pake nomor baru nomor lama ga bisa kah mana ada gopay tersisa lagi disitu,negatif
semakin parah jarak dekat di buat jauh ongkir jadi besar gila aj padahal tinggal belok ini di putar jauh hingga  km padahal itu jalan utama aneh anjir tracking driver aj di sembunyikan ketika hendak ke resto semakin jelek jadi nya,negatif
halah pesen go food mau pake yang mode cepat juga sama aja boong terlambat terus dah gitu ga dapet kompensasi apa apa lagi gua tau kadang susah nyari driver tapi setidaknya dapat kompensasi kek mesen makan jam  pagi datengnya jam set  pagi tuh kayak apa ya,negatif
aplikasi sekarang ini makin jelek banget gofood jarang banget ada promo malah promo nya harus pake jenius dll terus klo pesen gocar itu sekarang makin susah karna ada zonasi jd klo mau pergi jarak jauh susah dapet nya apalagi saya suka dinas ke daerah dan itu susah banget dapet gocar untuk kebandara tolong dong aplikasinya konsisten seperti yg lama jd mempermudah pelanggan yg sekarang malah mempersulit pelanggan,netral
kecewa bgt sama gojek pesen gofood udah nunggu lama bahkan melebihi estimasi waktu tp status tetep ga berubah dgn keterangan mengalami kendala dalam mencari driver dan akhirnya malah pesanan dibatalkan udah nunggu lama banget padahal kenapa ga ada pilihan batalkan pesanan  sudah nunggu lama laper malah dibatalkan gitu aja  plis lah kasih pilihan kalo estimasi udh telat harusnya ada pilihan batalkan pesanan jadi konsumen ga perlu nunggu lama ,negatif
tarif makin mahal waktu kirim amat sangat lama makanan nyampe udah dingin dan berkeringat kena uap  padahal harga makanan juga sudah di markup dibanding harga asli udah ongkir naik biaya kemasan dibebankan masih ada tagihan biaya aplikasi dan service alhamdulillah ,negatif
tolong tambah feature agar kami bisa memilih driver yang siap jadi nggak semua ngacak dan akhirnya kecewa bila memungkinkan tambahkan menu agar kami bisa berlangganan dengan driver pilihan kami lebih mahal tiada mengapa yang penting tidak kecewa,netral
saya udah pesen makan dari jam  udah di dua resto saya pesan diterima pesanan saya saya mana tau tuh resto mau tutup nunggu lama lama kok menitnya ga abis tanpa pemberitahuan lho masakan dimasak dengan sepenuh hati halah ternyata restonya dah tutup kukira emang ga ada driver aja ternyata emang rusak appnya ini masalah perut b sampe pengalaman saya tidak terulang lagi salah restonya jga mgkin peraturan restonya bisa diperketat kasi suspend ke resto yang ga bertanggung jawab,negatif
biasanya ada share perjalanan kalau lagi naik ojek updatean terbaru malah ngga ada menunya bolak balik cari menu share ngga ada malah mabok pusing mau muntah dijalanan sambil nyari tombol berbagi perjalanan yg lagi naik ojek malah makin jelek aplikasinya bikin kesal,negatif
